state,county,candidate,party,total_votes,percent_dem,percent_rep
Georgia,White County,Donald Trump,REP,12222,0.835235427,0.164764573
Georgia,White County,Joe Biden,DEM,2411,,
Georgia,Whitfield County,Donald Trump,REP,25644,0.705979518,0.294020482
Georgia,Whitfield County,Joe Biden,DEM,10680,,
Georgia,Wilcox County,Donald Trump,REP,2402,0.736132394,0.263867606
Georgia,Wilcox County,Joe Biden,DEM,861,,
Georgia,Wilkes County,Donald Trump,REP,2823,0.566526189,0.433473811
Georgia,Wilkes County,Joe Biden,DEM,2160,,
Georgia,Wilkinson County,Donald Trump,REP,2665,0.562354927,0.437645073
Georgia,Wilkinson County,Joe Biden,DEM,2074,,
Georgia,Worth County,Donald Trump,REP,6830,0.740379404,0.259620596
Georgia,Worth County,Joe Biden,DEM,2395,,
Hawaii,Hawaii County,Joe Biden,DEM,58731,0.685885458,0.314114542
Hawaii,Hawaii County,Donald Trump,REP,26897,,
Hawaii,Honolulu County,Joe Biden,DEM,238869,0.63676665,0.36323335
Hawaii,Honolulu County,Donald Trump,REP,136259,,
Hawaii,Kauai County,Joe Biden,DEM,21225,0.646965587,0.353034413
Hawaii,Kauai County,Donald Trump,REP,11582,,
Hawaii,Maui County,Joe Biden,DEM,47305,0.681323904,0.318676096
Hawaii,Maui County,Donald Trump,REP,22126,,
Idaho,Ada County,Donald Trump,REP,130699,0.520219871,0.479780129
Idaho,Ada County,Joe Biden,DEM,120539,,
Idaho,Adams County,Donald Trump,REP,1941,0.766587678,0.233412322
Idaho,Adams County,Joe Biden,DEM,591,,
Idaho,Bannock County,Donald Trump,REP,23331,0.613763712,0.386236288
Idaho,Bannock County,Joe Biden,DEM,14682,,
Idaho,Bear Lake County,Donald Trump,REP,2914,0.892769608,0.107230392
Idaho,Bear Lake County,Joe Biden,DEM,350,,
Idaho,Benewah County,Donald Trump,REP,3878,0.798764161,0.201235839
Idaho,Benewah County,Joe Biden,DEM,977,,
Idaho,Bingham County,Donald Trump,REP,15295,0.787630671,0.212369329
Idaho,Bingham County,Joe Biden,DEM,4124,,
Idaho,Blaine County,Joe Biden,DEM,8919,0.688672689,0.311327311
Idaho,Blaine County,Donald Trump,REP,4032,,
Idaho,Boise County,Donald Trump,REP,3485,0.743228833,0.256771167
Idaho,Boise County,Joe Biden,DEM,1204,,
Idaho,Bonner County,Donald Trump,REP,18369,0.68851906,0.31148094
Idaho,Bonner County,Joe Biden,DEM,8310,,
Idaho,Bonneville County,Donald Trump,REP,37805,0.726195278,0.273804722
Idaho,Bonneville County,Joe Biden,DEM,14254,,
Idaho,Boundary County,Donald Trump,REP,4937,0.801851551,0.198148449
Idaho,Boundary County,Joe Biden,DEM,1220,,
Idaho,Butte County,Donald Trump,REP,1202,0.864748201,0.135251799
Idaho,Butte County,Joe Biden,DEM,188,,
Idaho,Camas County,Donald Trump,REP,507,0.772865854,0.227134146
Idaho,Camas County,Joe Biden,DEM,149,,
Idaho,Canyon County,Donald Trump,REP,61759,0.704689639,0.295310361
Idaho,Canyon County,Joe Biden,DEM,25881,,
Idaho,Caribou County,Donald Trump,REP,2906,0.870842074,0.129157926
Idaho,Caribou County,Joe Biden,DEM,431,,
Idaho,Cassia County,Donald Trump,REP,7907,0.843773343,0.156226657
Idaho,Cassia County,Joe Biden,DEM,1464,,
Idaho,Clark County,Donald Trump,REP,264,0.86557377,0.13442623
Idaho,Clark County,Joe Biden,DEM,41,,
Idaho,Clearwater County,Donald Trump,REP,3453,0.797459584,0.202540416
Idaho,Clearwater County,Joe Biden,DEM,877,,
Idaho,Custer County,Donald Trump,REP,2089,0.776002972,0.223997028
Idaho,Custer County,Joe Biden,DEM,603,,
Idaho,Elmore County,Donald Trump,REP,7246,0.735858637,0.264141363
Idaho,Elmore County,Joe Biden,DEM,2601,,
Idaho,Franklin County,Donald Trump,REP,5845,0.898954168,0.101045832
Idaho,Franklin County,Joe Biden,DEM,657,,
Idaho,Fremont County,Donald Trump,REP,5548,0.847540483,0.152459517
Idaho,Fremont County,Joe Biden,DEM,998,,
Idaho,Gem County,Donald Trump,REP,7951,0.815152758,0.184847242
Idaho,Gem County,Joe Biden,DEM,1803,,
Idaho,Gooding County,Donald Trump,REP,4659,0.787658495,0.212341505
Idaho,Gooding County,Joe Biden,DEM,1256,,
Idaho,Idaho County,Donald Trump,REP,7826,0.833706189,0.166293811
Idaho,Idaho County,Joe Biden,DEM,1561,,
Idaho,Jefferson County,Donald Trump,REP,12099,0.879287791,0.120712209
Idaho,Jefferson County,Joe Biden,DEM,1661,,
Idaho,Jerome County,Donald Trump,REP,5734,0.751802806,0.248197194
Idaho,Jerome County,Joe Biden,DEM,1893,,
Idaho,Kootenai County,Donald Trump,REP,62837,0.721029501,0.278970499
Idaho,Kootenai County,Joe Biden,DEM,24312,,
Idaho,Latah County,Joe Biden,DEM,10236,0.519382992,0.480617008
Idaho,Latah County,Donald Trump,REP,9472,,
Idaho,Lemhi County,Donald Trump,REP,3592,0.776816609,0.223183391
Idaho,Lemhi County,Joe Biden,DEM,1032,,
Idaho,Lewis County,Donald Trump,REP,1489,0.810119695,0.189880305
Idaho,Lewis County,Joe Biden,DEM,349,,
Idaho,Lincoln County,Donald Trump,REP,1469,0.780138078,0.219861922
Idaho,Lincoln County,Joe Biden,DEM,414,,
Idaho,Madison County,Donald Trump,REP,13559,0.83568567,0.16431433
Idaho,Madison County,Joe Biden,DEM,2666,,
Idaho,Minidoka County,Donald Trump,REP,6265,0.801663468,0.198336532
Idaho,Minidoka County,Joe Biden,DEM,1550,,
Idaho,Nez Perce County,Donald Trump,REP,13738,0.672640031,0.327359969
Idaho,Nez Perce County,Joe Biden,DEM,6686,,
Idaho,Oneida County,Donald Trump,REP,2148,0.89612015,0.10387985
Idaho,Oneida County,Joe Biden,DEM,249,,
Idaho,Owyhee County,Donald Trump,REP,3819,0.82394822,0.17605178
Idaho,Owyhee County,Joe Biden,DEM,816,,
Idaho,Payette County,Donald Trump,REP,8862,0.803955366,0.196044634
Idaho,Payette County,Joe Biden,DEM,2161,,
Idaho,Power County,Donald Trump,REP,2116,0.709828916,0.290171084
Idaho,Power County,Joe Biden,DEM,865,,
Idaho,Shoshone County,Donald Trump,REP,4216,0.7134879,0.2865121
Idaho,Shoshone County,Joe Biden,DEM,1693,,
Idaho,Teton County,Joe Biden,DEM,3318,0.537240933,0.462759067
Idaho,Teton County,Donald Trump,REP,2858,,
Idaho,Twin Falls County,Donald Trump,REP,25897,0.733875538,0.266124462
Idaho,Twin Falls County,Joe Biden,DEM,9391,,
Idaho,Valley County,Donald Trump,REP,3947,0.570128557,0.429871443
Idaho,Valley County,Joe Biden,DEM,2976,,
Idaho,Washington County,Donald Trump,REP,4154,0.794719725,0.205280275
Idaho,Washington County,Joe Biden,DEM,1073,,
Illinois,Adams County,Donald Trump,REP,24220,0.737223389,0.262776611
Illinois,Adams County,Joe Biden,DEM,8633,,
Illinois,Alexander County,Donald Trump,REP,1486,0.571538462,0.428461538
Illinois,Alexander County,Joe Biden,DEM,1114,,
Illinois,Bond County,Donald Trump,REP,5625,0.710855554,0.289144446
Illinois,Bond County,Joe Biden,DEM,2288,,
Illinois,Boone County,Donald Trump,REP,13883,0.56839304,0.43160696
Illinois,Boone County,Joe Biden,DEM,10542,,
Illinois,Brown County,Donald Trump,REP,1931,0.798924286,0.201075714
Illinois,Brown County,Joe Biden,DEM,486,,
Illinois,Bureau County,Donald Trump,REP,10411,0.609543326,0.390456674
Illinois,Bureau County,Joe Biden,DEM,6669,,
Illinois,Calhoun County,Donald Trump,REP,2046,0.751377158,0.248622842
Illinois,Calhoun County,Joe Biden,DEM,677,,
Illinois,Carroll County,Donald Trump,REP,5105,0.650070037,0.349929963
Illinois,Carroll County,Joe Biden,DEM,2748,,
Illinois,Cass County,Donald Trump,REP,3625,0.691793893,0.308206107
Illinois,Cass County,Joe Biden,DEM,1615,,
Illinois,Champaign County,Joe Biden,DEM,57067,0.617929227,0.382070773
Illinois,Champaign County,Donald Trump,REP,35285,,
Illinois,Christian County,Donald Trump,REP,11563,0.727324192,0.272675808
Illinois,Christian County,Joe Biden,DEM,4335,,
Illinois,Clark County,Donald Trump,REP,6226,0.757513079,0.242486921
Illinois,Clark County,Joe Biden,DEM,1993,,
Illinois,Clay County,Donald Trump,REP,5629,0.832938739,0.167061261
Illinois,Clay County,Joe Biden,DEM,1129,,
Illinois,Clinton County,Donald Trump,REP,14304,0.760972496,0.239027504
Illinois,Clinton County,Joe Biden,DEM,4493,,
Illinois,Coles County,Donald Trump,REP,14037,0.635043431,0.364956569
Illinois,Coles County,Joe Biden,DEM,8067,,
Illinois,Cook County,Joe Biden,DEM,1725973,0.755599888,0.244400112
Illinois,Cook County,Donald Trump,REP,558269,,
Illinois,Crawford County,Donald Trump,REP,7043,0.761817198,0.238182802
Illinois,Crawford County,Joe Biden,DEM,2202,,
Illinois,Cumberland County,Donald Trump,REP,4601,0.801149225,0.198850775
Illinois,Cumberland County,Joe Biden,DEM,1142,,
Illinois,DeKalb County,Joe Biden,DEM,24643,0.529410501,0.470589499
Illinois,DeKalb County,Donald Trump,REP,21905,,
Illinois,De Witt County,Donald Trump,REP,5632,0.719928416,0.280071584
Illinois,De Witt County,Joe Biden,DEM,2191,,
Illinois,Douglas County,Donald Trump,REP,6227,0.727283345,0.272716655
Illinois,Douglas County,Joe Biden,DEM,2335,,
Illinois,DuPage County,Joe Biden,DEM,281222,0.59225454,0.40774546
Illinois,DuPage County,Donald Trump,REP,193611,,
Illinois,Edgar County,Donald Trump,REP,6193,0.766460396,0.233539604
Illinois,Edgar County,Joe Biden,DEM,1887,,
Illinois,Edwards County,Donald Trump,REP,2833,0.853056308,0.146943692
Illinois,Edwards County,Joe Biden,DEM,488,,
Illinois,Effingham County,Donald Trump,REP,15006,0.801516932,0.198483068
Illinois,Effingham County,Joe Biden,DEM,3716,,
Illinois,Fayette County,Donald Trump,REP,8055,0.815200891,0.184799109
Illinois,Fayette County,Joe Biden,DEM,1826,,
Illinois,Ford County,Donald Trump,REP,5048,0.742134666,0.257865334
Illinois,Ford County,Joe Biden,DEM,1754,,
Illinois,Franklin County,Donald Trump,REP,13622,0.741051028,0.258948972
Illinois,Franklin County,Joe Biden,DEM,4760,,
Illinois,Fulton County,Donald Trump,REP,9867,0.602748931,0.397251069
Illinois,Fulton County,Joe Biden,DEM,6503,,
Illinois,Gallatin County,Donald Trump,REP,2019,0.76448315,0.23551685
Illinois,Gallatin County,Joe Biden,DEM,622,,
Illinois,Greene County,Donald Trump,REP,4770,0.77953914,0.22046086
Illinois,Greene County,Joe Biden,DEM,1349,,
Illinois,Grundy County,Donald Trump,REP,16523,0.631878848,0.368121152
Illinois,Grundy County,Joe Biden,DEM,9626,,
Illinois,Hamilton County,Donald Trump,REP,3432,0.806390977,0.193609023
Illinois,Hamilton County,Joe Biden,DEM,824,,
Illinois,Hancock County,Donald Trump,REP,6906,0.748942631,0.251057369
Illinois,Hancock County,Joe Biden,DEM,2315,,
Illinois,Hardin County,Donald Trump,REP,1691,0.790186916,0.209813084
Illinois,Hardin County,Joe Biden,DEM,449,,
Illinois,Henderson County,Donald Trump,REP,2394,0.668528344,0.331471656
Illinois,Henderson County,Joe Biden,DEM,1187,,
Illinois,Henry County,Donald Trump,REP,15300,0.609634618,0.390365382
Illinois,Henry County,Joe Biden,DEM,9797,,
Illinois,Iroquois County,Donald Trump,REP,10877,0.789046065,0.210953935
Illinois,Iroquois County,Joe Biden,DEM,2908,,
Illinois,Jackson County,Joe Biden,DEM,11181,0.506592361,0.493407639
Illinois,Jackson County,Donald Trump,REP,10890,,
Illinois,Jasper County,Donald Trump,REP,4494,0.816942374,0.183057626
Illinois,Jasper County,Joe Biden,DEM,1007,,
Illinois,Jefferson County,Donald Trump,REP,12476,0.730273941,0.269726059
Illinois,Jefferson County,Joe Biden,DEM,4608,,
Illinois,Jersey County,Donald Trump,REP,8712,0.746337702,0.253662298
Illinois,Jersey County,Joe Biden,DEM,2961,,
Illinois,Jo Daviess County,Donald Trump,REP,7166,0.583788187,0.416211813
Illinois,Jo Daviess County,Joe Biden,DEM,5109,,
Illinois,Johnson County,Donald Trump,REP,5059,0.797949527,0.202050473
Illinois,Johnson County,Joe Biden,DEM,1281,,
Illinois,Kane County,Joe Biden,DEM,130166,0.573567579,0.426432421
Illinois,Kane County,Donald Trump,REP,96775,,
Illinois,Kankakee County,Donald Trump,REP,28532,0.58463619,0.41536381
Illinois,Kankakee County,Joe Biden,DEM,20271,,
Illinois,Kendall County,Joe Biden,DEM,33168,0.529332908,0.470667092
Illinois,Kendall County,Donald Trump,REP,29492,,
Illinois,Knox County,Donald Trump,REP,12009,0.528751321,0.471248679
Illinois,Knox County,Joe Biden,DEM,10703,,
Illinois,Lake County,Joe Biden,DEM,204032,0.622758878,0.377241122
Illinois,Lake County,Donald Trump,REP,123594,,
Illinois,LaSalle County,Donald Trump,REP,30113,0.572980687,0.427019313
Illinois,LaSalle County,Joe Biden,DEM,22442,,
Illinois,Lawrence County,Donald Trump,REP,4886,0.774940523,0.225059477
Illinois,Lawrence County,Joe Biden,DEM,1419,,
Illinois,Lee County,Donald Trump,REP,9630,0.600486375,0.399513625
Illinois,Lee County,Joe Biden,DEM,6407,,
Illinois,Livingston County,Donald Trump,REP,12208,0.725673186,0.274326814
Illinois,Livingston County,Joe Biden,DEM,4615,,
Illinois,Logan County,Donald Trump,REP,9136,0.704069051,0.295930949
Illinois,Logan County,Joe Biden,DEM,3840,,
Illinois,McDonough County,Donald Trump,REP,7027,0.584657625,0.415342375
Illinois,McDonough County,Joe Biden,DEM,4992,,
Illinois,McHenry County,Donald Trump,REP,82260,0.512798135,0.487201865
Illinois,McHenry County,Joe Biden,DEM,78154,,
Illinois,McLean County,Joe Biden,DEM,43933,0.520317404,0.479682596
Illinois,McLean County,Donald Trump,REP,40502,,
Illinois,Macon County,Donald Trump,REP,28589,0.590242795,0.409757205
Illinois,Macon County,Joe Biden,DEM,19847,,
Illinois,Macoupin County,Donald Trump,REP,16153,0.686835615,0.313164385
Illinois,Macoupin County,Joe Biden,DEM,7365,,
Illinois,Madison County,Donald Trump,REP,76031,0.567959243,0.432040757
Illinois,Madison County,Joe Biden,DEM,57836,,
Illinois,Marion County,Donald Trump,REP,12678,0.737007325,0.262992675
Illinois,Marion County,Joe Biden,DEM,4524,,
Illinois,Marshall County,Donald Trump,REP,4197,0.676717188,0.323282812
Illinois,Marshall County,Joe Biden,DEM,2005,,
Illinois,Mason County,Donald Trump,REP,4654,0.701009188,0.298990812
Illinois,Mason County,Joe Biden,DEM,1985,,
Illinois,Massac County,Donald Trump,REP,4997,0.743379946,0.256620054
Illinois,Massac County,Joe Biden,DEM,1725,,
Illinois,Menard County,Donald Trump,REP,4764,0.702033599,0.297966401
Illinois,Menard County,Joe Biden,DEM,2022,,
Illinois,Mercer County,Donald Trump,REP,5418,0.622901817,0.377098183
Illinois,Mercer County,Joe Biden,DEM,3280,,
Illinois,Monroe County,Donald Trump,REP,14142,0.682825552,0.317174448
Illinois,Monroe County,Joe Biden,DEM,6569,,
Illinois,Montgomery County,Donald Trump,REP,9544,0.70964384,0.29035616
Illinois,Montgomery County,Joe Biden,DEM,3905,,
Illinois,Morgan County,Donald Trump,REP,9950,0.662185545,0.337814455
Illinois,Morgan County,Joe Biden,DEM,5076,,
Illinois,Moultrie County,Donald Trump,REP,4964,0.749169937,0.250830063
Illinois,Moultrie County,Joe Biden,DEM,1662,,
Illinois,Ogle County,Donald Trump,REP,16248,0.632808849,0.367191151
Illinois,Ogle County,Joe Biden,DEM,9428,,
Illinois,Peoria County,Joe Biden,DEM,43578,0.532543077,0.467456923
Illinois,Peoria County,Donald Trump,REP,38252,,
Illinois,Perry County,Donald Trump,REP,7313,0.736826196,0.263173804
Illinois,Perry County,Joe Biden,DEM,2612,,
Illinois,Piatt County,Donald Trump,REP,6248,0.652396366,0.347603634
Illinois,Piatt County,Joe Biden,DEM,3329,,
Illinois,Pike County,Donald Trump,REP,6332,0.81013306,0.18986694
Illinois,Pike County,Joe Biden,DEM,1484,,
Illinois,Pope County,Donald Trump,REP,1722,0.799071926,0.200928074
Illinois,Pope County,Joe Biden,DEM,433,,
Illinois,Pulaski County,Donald Trump,REP,1699,0.655984556,0.344015444
Illinois,Pulaski County,Joe Biden,DEM,891,,
Illinois,Putnam County,Donald Trump,REP,1993,0.598318823,0.401681177
Illinois,Putnam County,Joe Biden,DEM,1338,,
Illinois,Randolph County,Donald Trump,REP,11076,0.755113172,0.244886828
Illinois,Randolph County,Joe Biden,DEM,3592,,
Illinois,Richland County,Donald Trump,REP,6089,0.768910216,0.231089784
Illinois,Richland County,Joe Biden,DEM,1830,,
Illinois,Rock Island County,Joe Biden,DEM,36691,0.561935247,0.438064753
Illinois,Rock Island County,Donald Trump,REP,28603,,
Illinois,St. Clair County,Joe Biden,DEM,68325,0.544530783,0.455469217
Illinois,St. Clair County,Donald Trump,REP,57150,,
Illinois,Saline County,Donald Trump,REP,8103,0.743940507,0.256059493
Illinois,Saline County,Joe Biden,DEM,2789,,
Illinois,Sangamon County,Donald Trump,REP,53485,0.522304252,0.477695748
Illinois,Sangamon County,Joe Biden,DEM,48917,,
Illinois,Schuyler County,Donald Trump,REP,2773,0.72194741,0.27805259
Illinois,Schuyler County,Joe Biden,DEM,1068,,
Illinois,Scott County,Donald Trump,REP,2114,0.787043931,0.212956069
Illinois,Scott County,Joe Biden,DEM,572,,
Illinois,Shelby County,Donald Trump,REP,9426,0.790108969,0.209891031
Illinois,Shelby County,Joe Biden,DEM,2504,,
Illinois,Stark County,Donald Trump,REP,2004,0.710890387,0.289109613
Illinois,Stark County,Joe Biden,DEM,815,,
Illinois,Stephenson County,Donald Trump,REP,12521,0.580320727,0.419679273
Illinois,Stephenson County,Joe Biden,DEM,9055,,
Illinois,Tazewell County,Donald Trump,REP,42513,0.631393691,0.368606309
Illinois,Tazewell County,Joe Biden,DEM,24819,,
Illinois,Union County,Donald Trump,REP,6161,0.704919908,0.295080092
Illinois,Union County,Joe Biden,DEM,2579,,
Illinois,Vermilion County,Donald Trump,REP,20725,0.667514816,0.332485184
Illinois,Vermilion County,Joe Biden,DEM,10323,,
Illinois,Wabash County,Donald Trump,REP,4237,0.771766849,0.228233151
Illinois,Wabash County,Joe Biden,DEM,1253,,
Illinois,Warren County,Donald Trump,REP,4676,0.602111769,0.397888231
Illinois,Warren County,Joe Biden,DEM,3090,,
Illinois,Washington County,Donald Trump,REP,6115,0.788421867,0.211578133
Illinois,Washington County,Joe Biden,DEM,1641,,
Illinois,Wayne County,Donald Trump,REP,7176,0.858065288,0.141934712
Illinois,Wayne County,Joe Biden,DEM,1187,,
Illinois,White County,Donald Trump,REP,5791,0.792419267,0.207580733
Illinois,White County,Joe Biden,DEM,1517,,
Illinois,Whiteside County,Donald Trump,REP,14527,0.542457058,0.457542942
Illinois,Whiteside County,Joe Biden,DEM,12253,,
Illinois,Will County,Joe Biden,DEM,183915,0.542472517,0.457527483
Illinois,Will County,Donald Trump,REP,155116,,
Illinois,Williamson County,Donald Trump,REP,22801,0.690792862,0.309207138
Illinois,Williamson County,Joe Biden,DEM,10206,,
Illinois,Winnebago County,Joe Biden,DEM,64056,0.512788492,0.487211508
Illinois,Winnebago County,Donald Trump,REP,60861,,
Illinois,Woodford County,Donald Trump,REP,14799,0.706092848,0.293907152
Illinois,Woodford County,Joe Biden,DEM,6160,,
Illinois,Cook Suburbs,Joe Biden,DEM,781238,0.674485203,0.325514797
Illinois,Cook Suburbs,Donald Trump,REP,377035,,
Indiana,Adams County,Donald Trump,REP,10686,0.767562132,0.232437868
Indiana,Adams County,Joe Biden,DEM,3236,,
Indiana,Allen County,Donald Trump,REP,92083,0.557160318,0.442839682
Indiana,Allen County,Joe Biden,DEM,73189,,
Indiana,Bartholomew County,Donald Trump,REP,22410,0.634053871,0.365946129
Indiana,Bartholomew County,Joe Biden,DEM,12934,,
Indiana,Benton County,Donald Trump,REP,3007,0.74875498,0.25124502
Indiana,Benton County,Joe Biden,DEM,1009,,
Indiana,Blackford County,Donald Trump,REP,3841,0.736246885,0.263753115
Indiana,Blackford County,Joe Biden,DEM,1376,,
Indiana,Boone County,Donald Trump,REP,22351,0.594520548,0.405479452
Indiana,Boone County,Joe Biden,DEM,15244,,
Indiana,Brown County,Donald Trump,REP,5777,0.655508907,0.344491093
Indiana,Brown County,Joe Biden,DEM,3036,,
Indiana,Carroll County,Donald Trump,REP,7086,0.761117078,0.238882922
Indiana,Carroll County,Joe Biden,DEM,2224,,
Indiana,Cass County,Donald Trump,REP,10552,0.710285407,0.289714593
Indiana,Cass County,Joe Biden,DEM,4304,,
Indiana,Clark County,Donald Trump,REP,33668,0.59315375,0.40684625
Indiana,Clark County,Joe Biden,DEM,23093,,
